
12月 17, 2018 19:45:58.61 NEW SESSION
12月 24, 2018 21:41:16.95 [13544:5800:1224/214116.957:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:17.21 [13544:5800:1224/214117.214:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:19.77 [13544:5800:1224/214119.775:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:19.77 [13544:5800:1224/214119.775:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:19.84 [13544:5800:1224/214119.843:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:20.03 [13544:5800:1224/214120.032:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:27.11 [13544:5800:1224/214127.112:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:27.23 [13544:5800:1224/214127.232:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:31.09 [13544:5800:1224/214131.092:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:31.41 [13544:5800:1224/214131.416:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:34.36 [13544:5800:1224/214134.362:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:34.36 [13544:5800:1224/214134.369:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:36.96 [13544:5800:1224/214136.962:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:37.21 [13544:5800:1224/214137.218:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:39.77 [13544:5800:1224/214139.779:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:39.78 [13544:5800:1224/214139.780:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:39.84 [13544:5800:1224/214139.845:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:40.03 [13544:5800:1224/214140.036:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:47.11 [13544:5800:1224/214147.116:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:47.23 [13544:5800:1224/214147.234:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:51.09 [13544:5800:1224/214151.096:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:51.42 [13544:5800:1224/214151.421:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:54.36 [13544:5800:1224/214154.365:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:54.37 [13544:5800:1224/214154.371:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:56.96 [13544:5800:1224/214156.964:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:57.22 [13544:5800:1224/214157.220:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:59.78 [13544:5800:1224/214159.782:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:59.78 [13544:5800:1224/214159.783:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:41:59.84 [13544:5800:1224/214159.848:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:00.07 [13544:5800:1224/214200.073:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:07.11 [13544:5800:1224/214207.118:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:07.23 [13544:5800:1224/214207.237:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:11.09 [13544:5800:1224/214211.098:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:11.42 [13544:5800:1224/214211.423:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:14.36 [13544:5800:1224/214214.369:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:14.37 [13544:5800:1224/214214.374:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:16.96 [13544:5800:1224/214216.966:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:17.22 [13544:5800:1224/214217.222:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:19.78 [13544:5800:1224/214219.787:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:19.78 [13544:5800:1224/214219.788:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:19.85 [13544:5800:1224/214219.850:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:20.07 [13544:5800:1224/214220.076:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:22.98 [13544:5800:1224/214222.984:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:27.12 [13544:5800:1224/214227.120:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:27.24 [13544:5800:1224/214227.240:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:31.10 [13544:5800:1224/214231.101:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:31.42 [13544:5800:1224/214231.427:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:34.37 [13544:5800:1224/214234.373:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:34.37 [13544:5800:1224/214234.377:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:36.96 [13544:5800:1224/214236.969:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:37.22 [13544:5800:1224/214237.226:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:39.79 [13544:5800:1224/214239.790:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:39.79 [13544:5800:1224/214239.791:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:39.85 [13544:5800:1224/214239.854:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:40.08 [13544:5800:1224/214240.080:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:42.98 [13544:5800:1224/214242.986:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:42.98 [13544:11484:1224/214242.986:ERROR:gcm_channel_status_request.cc(151)] GCM channel request failed.
12月 24, 2018 21:42:47.12 [13544:5800:1224/214247.126:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:47.24 [13544:5800:1224/214247.242:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:51.10 [13544:5800:1224/214251.104:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:51.43 [13544:5800:1224/214251.430:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:54.37 [13544:5800:1224/214254.376:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:54.37 [13544:5800:1224/214254.379:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:56.97 [13544:5800:1224/214256.974:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:57.22 [13544:5800:1224/214257.228:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:59.79 [13544:5800:1224/214259.793:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:59.79 [13544:5800:1224/214259.794:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:42:59.85 [13544:5800:1224/214259.855:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:00.08 [13544:5800:1224/214300.083:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:07.13 [13544:5800:1224/214307.129:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:07.24 [13544:5800:1224/214307.244:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:11.10 [13544:5800:1224/214311.106:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:11.43 [13544:5800:1224/214311.432:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:14.37 [13544:5800:1224/214314.378:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:14.38 [13544:5800:1224/214314.381:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:16.98 [13544:5800:1224/214316.979:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:17.23 [13544:5800:1224/214317.231:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:19.79 [13544:5800:1224/214319.796:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:19.80 [13544:5800:1224/214319.799:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:19.86 [13544:5800:1224/214319.859:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:20.08 [13544:5800:1224/214320.086:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:27.13 [13544:5800:1224/214327.132:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:27.24 [13544:5800:1224/214327.246:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:31.11 [13544:5800:1224/214331.109:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:31.43 [13544:5800:1224/214331.434:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:34.38 [13544:5800:1224/214334.381:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:34.38 [13544:5800:1224/214334.384:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:36.98 [13544:5800:1224/214336.981:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:37.23 [13544:5800:1224/214337.235:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:39.80 [13544:5800:1224/214339.801:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:39.80 [13544:5800:1224/214339.802:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:39.86 [13544:5800:1224/214339.861:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:40.09 [13544:5800:1224/214340.090:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:47.13 [13544:5800:1224/214347.134:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:47.24 [13544:5800:1224/214347.248:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:51.11 [13544:5800:1224/214351.112:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:51.43 [13544:5800:1224/214351.438:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:54.38 [13544:5800:1224/214354.385:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:54.38 [13544:5800:1224/214354.387:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:56.98 [13544:5800:1224/214356.984:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:57.23 [13544:5800:1224/214357.238:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:59.80 [13544:5800:1224/214359.804:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:59.80 [13544:5800:1224/214359.804:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:43:59.86 [13544:5800:1224/214359.864:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:44:00.09 [13544:5800:1224/214400.092:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:44:07.13 [13544:5800:1224/214407.137:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:44:07.25 [13544:5800:1224/214407.252:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:44:11.11 [13544:5800:1224/214411.115:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:44:11.44 [13544:5800:1224/214411.443:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:44:14.38 [13544:5800:1224/214414.388:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:44:14.39 [13544:5800:1224/214414.391:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:44:16.98 [13544:5800:1224/214416.986:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:44:17.24 [13544:5800:1224/214417.242:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
12月 24, 2018 21:44:19.80 [13544:5800:1224/214419.808:ERROR:ssl_client_socket_impl.cc(1013)] handshake failed; returned -1, SSL error code 1, net_error -101
